0000036,약국,영업중,02-2282-4830,서울특별시 동대문구 전농동 621번지 1호 2층,"서울특별시 동대문구 왕산로 176, 2층 (전농동)",2559,건강약국,203721.2415,452989.9736
0000037,약국,영업중,02-2247-5029,서울특별시 동대문구 답십리동 493번지 5호 클래식타워 1층 104호,"서울특별시 동대문구 천호대로 307, 1층 104호 (답십리동, 클래식타워)",2604,참이화약국,204762.0292,451508.8781
0000038,약국,영업중,28020478,서울특별시 금천구 시흥동 841-55,"서울특별시 금천구 금하로 651, 1층 (시흥동)",8627,동백약국,191376.9659,439105.8729
0000039,약국,영업중,02-303-3289,서울특별시 마포구 성산동 152번지 7호 청화상가 209호,"서울특별시 마포구 월드컵북로 224, 209호 (성산동, 청화상가)",3941,사랑이가득한약국,191489.5556,451951.9668
0000040,약국,영업중,333-5756,서울특별시 마포구 서교동 441번지 5호 소단빌딩 1층,"서울특별시 마포구 월드컵로 82, 1층 (서교동, 소단빌딩)",3996,기쁨약국,192001.5148,450446.3292
0000041,약국,영업중,02-2217-5060,서울특별시 동대문구 휘경동 71번지 1호 1층,"서울특별시 동대문구 망우로 123, 1층 (휘경동)",2436,메디칼갑산약국,205805.1238,454385.2439
0000042,약국,영업중,967-1468,서울특별시 동대문구 휘경동 150번지 26호,"서울특별시 동대문구 휘경로 43, 1층 (휘경동)",2428,메디컬우리약국,205652.344,454717.4581
0000043,약국,영업중,02-2231-1703,서울특별시 성동구 금호동3가 1400번지,서울특별시 성동구 장터1길 2 (금호동3가),4724,다나을약국,201429.5616,449606.1823
0000044,약국,영업중,02-2282-6236,서울특별시 성동구 금호동4가 617번지,서울특별시 성동구 독서당로 280-7 (금호동4가),4737,보명약국,201738.5551,449425.6331
0000045,약국,영업중,02-303-9155,서울특별시 서대문구 북가좌2동 327번지 6호,서울특별시 서대문구 증가로 241 (북가좌동),3678,북가좌온누리에약국,192223.5661,453368.5389
0000046,약국,영업중,02-739-5136,서울특별시 서대문구 영천동 330번지,서울특별시 서대문구  통일로  185-1 (영천동),3734,꿈이있는약국,196588.7295,451976.4673
0000047,약국,영업중,02-355-2039,서울특별시 은평구 대조동 185번지 28호,서울특별시 은평구 통일로 843 (대조동),3385,영창당약국,192980.1919,457346.5314
0000048,약국,영업중,383-4613,서울특별시 은평구 응암1동 103번지 1호,서울특별시 은평구 응암로 328 (응암동),3464,수정약국,193093.803,455314.6377
0000049,약국,영업중,02-434-6870,서울특별시 중랑구 상봉동 129번지 3호 1층,"서울특별시 중랑구 망우로 214, 1층 (상봉동)",2121,인제약국,206689.3644,454613.6514
0000050,약국,영업중,02-2208-4451,서울특별시 중랑구 면목동 17번지 34호 광진빌딩,"서울특별시 중랑구 용마산로 426, 광진빌딩 (면목동)",2189,초록약국,208508.0269,454127.8182
0000051,약국,영업중,02-3421-3649,서울특별시 중랑구 신내동 660번지,"서울특별시 중랑구 신내로 115, 113호 (신내동, 도시개발(아)10단지)",2043,수성약국,208283.5482,456330.491
0000052,약국,영업중,02-2207-3402,서울특별시 중랑구 망우동 355번지 12호,서울특별시 중랑구 망우로71길 39 (망우동),2059,조은약국,208937.171,455538.8677
0000053,약국,영업중,02-312-6949,서울특별시 서대문구 대신동 50번지 6호,서울특별시 서대문구 성산로 521 (대신동),3721,연희위드팜약국,194956.0541,451227.7071
0000054,약국,영업중,355-5362,서울특별시 은평구 갈현1동 392번지 26호,서울특별시 은평구 통일로87길 2 (갈현동),3328,은빛약국,192820.3075,457905.2422
0000055,약국,영업중,02-388-0648,서울특별시 은평구 응암동 98번지 1호,"서울특별시 은평구 은평로 156, 1층 101호 (응암동)",3462,신일약국,193299.736,455390.5836
0000056,약국,영업중,23853685,서울특별시 은평구 역촌1동 19번지 53호,서울특별시 은평구 역말로 72 (역촌동),3403,서부새생명약국,192717.5541,455974.0115
0000057,약국,영업중,02-384-3399,서울특별시 은평구 갈현동 422번지 24호,서울특별시 은평구 갈현로41길 10-1 (갈현동),3315,우리정다운약국,192541.5033,458030.9462
0000058,약국,영업중,2039-0190,서울특별시 은평구 증산동 223번지 25호 1층  003호,"서울특별시 은평구 수색로 지하 175, 1층 003호 (증산동, 6호선 디지털미디어시티역)",3504,디엠씨4번출구약국,191287.1704,452799.5993
0000059,약국,영업중,23033693,서울특별시 은평구 응암동 599-6 1층,"서울특별시 은평구 응암로 189, 1층 (응암동)",3485,응암프라자약국,192569.7551,454075.055
0000060,약국,영업중,355-6270,서울특별시 은평구 불광동 320번지 1호,서울특별시 은평구 연서로 258 (불광동),3350,유정약국,193163.3143,457498.308
0000061,약국,영업중,355-7593,서울특별시 은평구 갈현동 394번지 6호,"서울특별시 은평구 통일로 875 (갈현동, 흥진빌딩)",3329,중앙약국,192834.9055,457646.2313
0000062,약국,영업중,3157-0079,서울특별시 은평구 불광동 267번지 1호,"서울특별시 은평구 통일로 750 (불광동, 경일빌딩)",3355,열린프라자약국,193629.4679,456677.6785
0000063,약국,영업중,02-3432-5989,서울특별시 송파구 잠실동 19번지 9호 파인애플상가 4층 4B07호,"서울특별시 송파구 올림픽로 119 (잠실동, 잠실파인애플상가4층4B07호)",5501,스마일약국,207373.5002,445545.656
0000064,약국,영업중,02-431-3459,서울특별시 송파구 거여동 21번지 5호,"서울특별시 송파구 오금로 487, 1층 (거여동)",5744,정다운약국,212592.63,443533.28
0000065,약국,영업중,02-2075-7505,서울특별시 종로구 종로1가 421호,"서울특별시 종로구 종로 19, 421호 (종로1가)",3157,인앤아웃약국,198226.4189,452367.184
0000066,약국,영업중,02-784-7667,서울특별시 영등포구 여의도동 지하1층  20-0,"서울특별시 영등포구 여의대로 128 (여의도동, LG트윈타워)",7336,럭키약국,193674.7437,447296.2263
0000067,약국,영업중,02-322-1239,서울특별시 서대문구 창천동 52번지 1호,서울특별시 서대문구 연세로 39 (창천동),3788,세란약국,194342.8919,450762.544
0000068,약국,영업중,02-364-9648,서울특별시 서대문구 충정로2가 5번지 4호,"서울특별시 서대문구 통일로 131, 4층 2호 (충정로2가)",3735,온누리선약국,196913.3338,451539.1868
0000069,약국,영업중,02-303-4073,서울특별시 서대문구 남가좌동 338번지 1호,"서울특별시 서대문구 증가로 123, A동 101호 (남가좌동)",3692,서린약국,193188.18,452768.485
0000070,약국,영업중,02-2158-7900,서울특별시 종로구 청진동 70번지 지하137호,"서울특별시 종로구 종로 33, 지하1층 137호 (청진동)",3159,바로약국,198286.3118,452091.4443
0000071,약국,영업중,02-762-0373,서울특별시 종로구 혜화동 109번지 1호,서울특별시 종로구 혜화로 8 (혜화동),3076,혜화약국,199977.6714,453798.8396
0000072,약국,영업중,02-733-4774,"서울특별시 종로구 경운동 89번지 4호 운현궁SK허브 101동113,114호","서울특별시 종로구 삼일대로 461 (경운동, 운현궁SK허브)",3147,남영약국,198658.9435,452604.2549
0000073,약국,영업중,02-376-6710,서울특별시 서대문구 남가좌동 270번지 4호,서울특별시 서대문구 수색로 48 (남가좌동),3712,수약국,192307.2726,452028.4124
0000074,약국,영업중,389-8383,서울특별시 은평구 구산동 1번지 1호,서울특별시 은평구 연서로 137 (구산동),3412,예일태평양약국,192584.6394,456538.9227
0000075,약국,영업중,303-0544,서울특별시 은평구 응암3동 577번지 40호,서울특별시 은평구 응암로 213 (응암동),3457,믿음메디칼약국,192610.9887,454303.3462
0000076,약국,영업중,02-2678-8020,서울특별시 영등포구 문래동3가   77-30,서울특별시 영등포구 선유로 42 (문래동3가),7295,프라자약국,190130.5394,446164.8961
0000077,약국,영업중,02-848-3294,서울특별시 영등포구 신길동   362-3,서울특별시 영등포구 도신로 90 (신길동),7382,수약국,191306.8936,444972.5603
0000078,약국,영업중,02-434-8784,서울특별시 중랑구 망우본동 358번지 4호,서울특별시 중랑구 망우로 441 (망우동),2059,선화약국,208850.1217,455330.5305
0000079,약국,영업중,02-385-7271,서울특별시 은평구 구산동 196번지 3호,서울특별시 은평구 서오릉로 157 (구산동),3412,경하프라자약국,192482.6684,456631.8275
0000080,약국,영업중,386-9507,서울특별시 은평구 응암2동 419번지 158호,서울특별시 은평구 응암로22길 15-1 (응암동),3466,메디팜경약국,192863.8234,454605.3516
0000081,약국,영업중,02-353-6384,서울특별시 은평구 신사동 19번지 153호 1층,"서울특별시 은평구 은평로 5, 1층 (신사동)",3437,새봄약국,191910.1888,454942.9502
0000082,약국,영업중,02-778-7134,서울특별시 중구 북창동 136번지,서울특별시 중구 남대문로1길 2 (북창동),4526,금천약국,197959.7815,450999.0984
0000083,약국,영업중,02-2266-9862,서울특별시 중구 필동1가 39번지 3호,서울특별시 중구 퇴계로 183 (필동1가),4554,대도약국,199251.6559,451004.1967
0000084,약국,영업중,02-387-7265,서울특별시 은평구 수색동 366번지 3호,서울특별시 은평구 수색로 270-1 (수색동),3489,메디팜건강약국,190614.8075,453407.4121
0000085,약국,영업중,2603-4285,서울특별시 양천구 신월7동 931-1,서울특별시 양천구 지양로 75 (신월동),8037,김약국,185195.7503,446675.5009
0000086,약국,영업중,2695-5875,서울특별시 양천구 신월7동 991-1,서울특별시 양천구 지양로 30 (신월동),8041,엄마손약국,185505.3814,446337.166
0000087,약국,영업중,02-762-2515,서울특별시 종로구 연건동 34번지 3호 1층,"서울특별시 종로구 대학로 93-3, 1층 (연건동)",3082,보광약국,200083.011,453020.3396
0000088,약국,영업중,02-763-4386,서울특별시 종로구 창신2동 634,서울특별시 종로구 창신길 95 (창신동),3089,효성약국,200840.8822,452618.3661
0000089,약국,영업중,02-747-4541,서울특별시 종로구 창신1동 264번지,"서울특별시 종로구 지봉로 39-1, 1층 (창신동)",3104,신두산약국,201294.783,452365.2461
0000090,약국,영업중,02-3676-4000,서울특별시 종로구 명륜4가 95번지,서울특별시 종로구 대학로 117 (명륜4가),3079,서울종로약국,200076.5774,453279.4022
0000091,약국,영업중,02-2277-0234,서울특별시 종로구 종로6가 115번지 1호,서울특별시 종로구 종로 267-1 (종로6가),3124,신동화약국,200606.7136,452118.0283
0000092,약국,영업중,02-742-0075,서울특별시 종로구 창신동 292번지,"서울특별시 종로구 종로 335, 1층 (창신동, 원풍빌딩)",3104,소망약국,201238.6961,452317.8656
0000093,약국,영업중,02-720-1717,서울특별시 종로구 세종로 202번지 1호,"서울특별시 종로구 세종대로 159, 4층 (세종로)",3183,광화문윤약국,197841.4217,452035.1768
0000094,약국,영업중,02-733-3342,서울특별시 종로구 홍파동 199번지 경희궁자이 2단지 203동 2218호,"서울특별시 종로구 송월길 99, 203동 2218호 (홍파동, 경희궁자이 2단지)",3165,경희궁햇살약국,196790.3375,452053.3722
0000095,약국,영업중,02-2274-6228,서울특별시 종로구 종로3가 132-1 1층,"서울특별시 종로구 수표로20길 43, 1층 (종로3가)",3192,태평양약국,199217.3308,451974.2443
0000096,약국,영업중,02-3672-3672,"서울특별시 종로구 원남동 126번지 1,2층","서울특별시 종로구 창경궁로 160, 1,2층 (원남동)",3081,대학약국,199726.4169,452712.1149
0000097,약국,영업중,02-833-9606,서울특별시 영등포구 도림동   241-5,서울특별시 영등포구 도림로113길 3-2 (도림동),7374,신당약국,191036.6744,445151.979
0000098,약국,영업중,02-841-6429,서울특별시 영등포구 대림동   1031-2,서울특별시 영등포구 디지털로 375 (대림동),7418,이레약국,191203.3992,443193.1066
0000099,약국,영업중,2699-6966,서울특별시 양천구 신정동 1320번지,"서울특별시 양천구 신정이펜2로 20, 401호 (신정동, 서남프라자1)",8049,다민약국,185099.8267,445627.4974
0000100,약국,영업중,02-6012-3968,서울특별시 양천구 목동 753번지 7호,서울특별시 양천구 목동중앙로 95 (목동),7961,나눔약국,188633.7166,448384.0926
0000101,약국,영업중,2602-6060,서울특별시 양천구 신월동 110번지 1호,"서울특별시 양천구 곰달래로5길 30 (신월동, 은성아파트)",7922,온누리조은약국,185214.1358,447808.6038
0000102,약국,영업중,02-2646-6770,서울특별시 양천구 신정동 323번지 12호,"서울특별시 양천구 목동동로 73, 107호 (신정동, 양지빌딩ll)",8093,조아약국,187803.9273,445959.6672
0000103,약국,영업중,2642-8345,서울특별시 양천구 목동 613번지 5호 1층,서울특별시 양천구 목동중앙북로 3 (목동),7946,보룡약국,187916.2624,449629.869
0000104,약국,영업중,02-2699-7189,서울특별시 양천구 신정동 1182번지 7호,"서울특별시 양천구 중앙로 247, 1층 (신정동)",8073,수약국,186971.7692,446249.655
0000105,약국,영업중,02-387-8626,서울특별시 은평구 대조동 171번지 60호,"서울특별시 은평구 역말로9길 1, 1층 (대조동)",3393,유승약국,193011.2121,456546.9011
0000106,약국,영업중,02-373-9725,서울특별시 은평구 갈현2동 529번지 35호,서울특별시 은평구 서오릉로18길 6-17 (갈현동),3325,희래약국,192068.6502,456937.2878
0000107,약국,영업중,02-745-8492,서울특별시 종로구 종로5가 20번지 1호 1층,"서울특별시 종로구 종로 243, 1층 (종로5가)",3126,신백제약국,200363.2178,452115.1902
0000108,약국,영업중,02-2232-9339,서울특별시 종로구 숭인동 310번지 309호,"서울특별시 종로구 종로 344, 309호 (숭인동)",3114,종로한사랑약국,201350.4734,452279.7443
0000109,약국,영업중,02-739-3447,서울특별시 종로구 청진동 41번지 2호,서울특별시 종로구 삼봉로 74 (청진동),3158,제일약국,198277.5997,452200.5665
0000110,약국,영업중,02-733-7870,"서울특별시 종로구 평동 178 1,2,3,지하1층","서울특별시 종로구 새문안로 21, 1,2,3,지하1층 (평동)",3181,건강한세상약국,197100.4549,451691.1944
0000111,약국,영업중,02-762-2211,서울특별시 종로구 혜화동 114-2,서울특별시 종로구 창경궁로 271-1 (혜화동),3075,성진약국,199984.0337,453695.7264
0000112,약국,영업중,02-2631-6396,서울특별시 영등포구 당산동4가   32-59,서울특별시 영등포구 당산로 166 (당산동4가),7220,건강약국,190953.1188,447437.3746
0000113,약국,영업중,02-763-7771,서울특별시 종로구 종로4가 102번지 3호,"서울특별시 종로구 종로 195-1, 1층 (종로4가)",3130,종오약국,199882.648,452093.1032
0000114,약국,영업중,02-763-8182,"서울특별시 종로구 종로5가 124번지 4호 ,124-1,124-5",서울특별시 종로구 종로 203 (종로5가),3129,보령약국,199959.552,452096.4344
0000115,약국,영업중,070-8815-0123,서울특별시 종로구 통인동 48번지 6호,서울특별시 종로구 필운대로6길 29 (통인동),3036,통인한약국,197233.2721,453077.0166
0000116,약국,영업중,02-737-7776,서울특별시 종로구 교남동 7번지 1.2층,"서울특별시 종로구 경교장길 5, 1.2층 (교남동)",3180,중앙약국,196897.9194,451682.187
0000117,약국,영업중,02-945-2636,서울특별시 종로구 종로3가 123번지,서울특별시 종로구 종로 124-1 (종로3가),3192,신세계약국,199170.8784,451982.3816
0000118,약국,영업중,02-730-0737,서울특별시 종로구 교남동 8-2 1층,"서울특별시 종로구 경교장1길 1, 1층 (교남동)",3180,신서대문대학약국,196895.2999,451690.4198
0000119,약국,영업중,02-2263-9293,서울특별시 종로구 종로3가 130번지 302호,"서울특별시 종로구 종로 128, 302호 (종로3가)",3192,다나약국,199214.548,451983.0429
0000120,약국,영업중,2652-8343,서울특별시 양천구 신정동 895번지 16호 1층,"서울특별시 양천구 목동로27길 5, 1층 (신정동)",7937,종로프라자약국,187843.611,447366.6406
0000121,약국,영업중,2646-2892,서울특별시 양천구 목1동 405-276,서울특별시 양천구 오목로 312 (목동),8005,메디칼중앙약국,188617.1408,446949.5296
0000122,약국,영업중,02-3672-0305,서울특별시 종로구 숭인동 76 롯데캐슬 천지인상가 207호,"서울특별시 종로구 종로 347, 207호 (숭인동, 롯데캐슬천지인상가)",3113,캐슬온누리약국,201359.5335,452395.6591
0000123,약국,영업중,02-720-0333,서울특별시 종로구 평동 180,서울특별시 종로구 새문안로 19 (평동),3181,푸른온누리약국,197094.5517,451683.7288
0000124,약국,영업중,02-391-3469,서울특별시 종로구 평창동 300-1,서울특별시 종로구 평창문화로 35 (평창동),3008,경일약국,196860.8932,455863.1283
0000125,약국,영업중,02-2648-1460,서울특별시 양천구 신정동 312번지 목동신시가지아파트9단지 상가비동 129호,"서울특별시 양천구 목동서로 340, 상가비동 129호 (신정동, 목동신시가지아파트9단지)",8089,구룡약국,187766.2762,446265.8908
0000126,약국,영업중,02-385-9813,서울특별시 은평구 응암1동 98번지 68호,서울특별시 은평구 은평로10길 5 (응암동),3462,영약국,193141.7354,455298.5824
0000127,약국,영업중,355-1534,서울특별시 은평구 응암1동 98번지 48호,서울특별시 은평구 은평로 144 (응암동),3462,연도약국,193200.4907,455359.3057
0000128,약국,영업중,02-762-8844,서울특별시 종로구 종로5가 62번지 1호,서울특별시 종로구 종로 223-1 (종로5가),3126,부광약국,200162.1608,452105.8585
0000129,약국,영업중,02-3216-6700,서울특별시 종로구 평창동 158번지 1호 글로리아타운 A동 109호,"서울특별시 종로구 평창문화로 75, A109호 (평창동, 글로리아타운)",3009,글로리아약국,197212.3649,456055.2058
0000130,약국,영업중,02 -741-0808,서울특별시 종로구 원남동 135번지 1호,서울특별시 종로구 창경궁로 162-1 (원남동),3081,옥광약국,199704.6275,452731.9047
0000131,약국,영업중,02-766-8991,서울특별시 종로구 동숭동 1번지 33호 1층,"서울특별시 종로구 대학로 128, 1층 (동숭동)",3086,하트약국,200120.5463,453378.3476
0000132,약국,영업중,02-2633-4631,서울특별시 영등포구 당산동3가   206-0,서울특별시 영등포구 당산로 142-1 (당산동3가),7257,구민약국,190857.3882,447235.608
0000133,약국,영업중,02-764-4868,서울특별시 종로구 종로6가 215-56,서울특별시 종로구 종로41길 47 (종로6가),3125,영화약국,200449.551,452334.5501
0000134,약국,영업중,02-720-5662,서울특별시 종로구 적선동 80 현대아케이트38호,"서울특별시 종로구 사직로 130, 38호 (적선동)",3170,새현대약국,197567.85,452607.7674
0000135,약국,영업중,02-363-8311,서울특별시 종로구 무악동 42번지 2호,서울특별시 종로구 통일로 250 (무악동),3030,인성약국,196216.6951,452495.3619
0000136,약국,영업중,02-3676-4411,서울특별시 종로구 원남동 118-1 1층,서울특별시 종로구 창경궁로 158 (원남동),3081,한마음약국,199716.3379,452685.6393
0000137,약국,영업중,02-2275-7225,서울특별시 종로구 관철동 5-1,서울특별시 종로구 종로16길 12 (관철동),3191,국일약국,198914.9887,451918.9326
0000138,약국,영업중,02-765-4808,서울특별시 종로구 낙원동 62,서울특별시 종로구 삼일대로 434 (낙원동),3133,은성약국,198882.3956,452339.5333
0000139,약국,영업중,02-2268-4055,서울특별시 종로구 종로4가 165번지 1호 동흥빌딩,"서울특별시 종로구 종로 202-1 (종로4가, 동흥빌딩)",3195,동시약국,199952.2406,452032.2586
0000140,약국,영업중,02-762-6654,서울특별시 종로구 명륜1가 10-22,서울특별시 종로구 명륜길 22 (명륜1가),3070,보성온누리약국,199547.8883,454013.3342
0000141,약국,영업중,02-2678-0362,서울특별시 영등포구 영등포동3가   8-0,서울특별시 영등포구 영중로 22 (영등포동3가),7302,동보약국,191616.2854,446238.7763
0000142,약국,영업중,02-846-4062,서울특별시 영등포구 도림동   156-16,서울특별시 영등포구 도림로 352 (도림동),7370,종대약국,191118.4791,445160.4951
0000143,약국,영업중,02-2267-1551,서울특별시 종로구 종로5가 138-8,서울특별시 종로구 종로 206 (종로5가),3195,김해약국,199990.6223,452046.0102
0000144,약국,영업중,02-2273-3233,서울특별시 종로구 종로3가 123-2,서울특별시 종로구 종로 124 (종로3가),3192,동남약국,199160.9289,451981.4537
0000145,약국,영업중,02-739-8851,서울특별시 종로구 누하동 5-2 트라이빌 101호,"서울특별시 종로구 자하문로7길 73, 101호 (누하동, 트라이빌)",3036,세민약국,197174.3309,453120.2837
0000146,약국,영업중,2278-2140,서울특별시 종로구 종로5가 182번지 3호,서울특별시 종로구 종로 222 (종로5가),3196,동서약국,200138.7334,452051.9377
0000147,약국,영업중,02-2198-5333,서울특별시 종로구 수송동 58번지 두산위브파빌리온 207호,"서울특별시 종로구 삼봉로 81, 207호 (수송동, 두산위브파빌리온)",3150,푸른소나무약국,198324.6536,452252.8124
0000148,약국,영업중,02-3210-2292,서울특별시 종로구 당주동 100번지 세종빌딩,"서울특별시 종로구 세종대로23길 54, 세종빌딩 지하1층 130호 (당주동)",3173,세종약국,197573.0307,452175.3358
0000149,약국,영업중,308-8887,서울특별시 은평구 응암동 427번지 38호 서울빌딩,"서울특별시 은평구 응암로 264, 서울빌딩 1층 (응암동)",3466,미도파약국,192766.4236,454777.8254
0000150,약국,영업중,02-309-3771,"서울특별시 은평구 수색동 415번지 1호 1-3호, 2-2","서울특별시 은평구 은평터널로 65, 1-3, 2-2호 (수색동, 대림한숲타운아파트)",3491,온누리새소망약국,191100.0375,453842.4443
0000151,약국,영업중,387-3980,서울특별시 은평구 불광동 8번지 4호,서울특별시 은평구 불광로 104 (불광동),3363,우리약국,194026.8182,457078.3499
0000152,약국,영업중,358-8778,서울특별시 은평구 갈현동 451번지 2호,서울특별시 은평구 갈현로 258 (갈현동),3331,은나라약국,192525.7833,457505.1275
0000153,약국,영업중,02-352-3177,서울특별시 은평구 대조동 198번지 4호,"서울특별시 은평구 연서로 222, 102호 (대조동, 유니온빌딩)",3385,수민약국,192901.1948,457313.5926
0000154,약국,영업중,02-352-3119,서울특별시 은평구 대조동 6번지 5호,"서울특별시 은평구 통일로 741, 2층 (대조동, 이연빌딩)",3396,유성약국,193619.0002,456564.7821
